"";"FECHA";"CLIENTE";"IMPORTE"
"25822";2015-08-14;7214094026;"60,00"
"25927";2015-08-14;7266411011;"40,40"
"26966";2015-08-14;2316429012;"51,00"
"27127";2015-08-14;7163062024;"25,00"
"28022";2015-08-14;3832625044;"31,00"
"28106";2015-08-14;7212078013;"55,01"
"28179";2015-08-14;1111214017;"40,00"
"28490";2015-08-14;3531096018;"61,39"
"28529";2015-08-14;25720010;"17,97"
"28573";2015-08-14;61755011;"60,29"
"28739";2015-08-14;73917013;"56,11"
"29443";2015-08-14;7265885017;"27,50"
"29634";2015-08-14;1460263021;"60,00"
"30122";2015-08-14;2368329011;"58,00"
"30829";2015-08-14;3201566019;"19,40"
"32611";2015-08-14;1287776013;"50,10"
"32824";2015-08-14;1450974017;"52,00"
"33744";2015-08-14;1166036018;"48,76"
"33749";2015-08-14;3675514016;"37,00"
"33837";2015-08-14;3945448011;"30,00"
"34350";2015-08-14;68294014;"49,40"
"34917";2015-08-14;2307986012;"48,15"
"35808";2015-08-14;7268116014;"63,00"
"37035";2015-08-14;1123039014;"53,23"
"37721";2015-08-14;9590710037;"33,00"
"37794";2015-08-14;1012453011;"47,20"
"37941";2015-08-14;1228918021;"53,00"
"38698";2015-08-14;3844128011;"39,00"
"39284";2015-08-14;7265034012;"52,50"
"39634";2015-08-14;2329680015;"40,00"
"40252";2015-08-14;2309813016;"54,50"
"40843";2015-08-14;9620490048;"22,03"
"42101";2015-08-14;45555016;"53,00"
"42227";2015-08-14;14807018;"33,00"
"1487";2015-08-15;1145722019;"50,00"
"1645";2015-08-15;1123244010;"25,00"
"2248";2015-08-15;2421401013;"20,00"
"2936";2015-08-15;7222012036;"50,00"
"3915";2015-08-15;7159633028;"40,00"
"5125";2015-08-15;77996021;"62,49"
"5227";2015-08-15;3206938023;"29,67"
"5275";2015-08-15;2206654018;"43,00"
"5293";2015-08-15;1042643011;"36,00"
"5531";2015-08-15;2127729014;"50,00"
"5644";2015-08-15;20121016;"30,00"
"6647";2015-08-15;1060753015;"44,06"
"10123";2015-08-15;1437474016;"28,00"
"10529";2015-08-15;1110633019;"16,03"
"12348";2015-08-15;2018047013;"34,75"
"14588";2015-08-15;7270049013;"40,00"
"15382";2015-08-15;2340772015;"50,60"
"16462";2015-08-15;7270095016;"48,00"
"18259";2015-08-15;3581356015;"40,38"
"18445";2015-08-15;71935025;"47,45"
"18459";2015-08-15;7216459045;"47,00"
"19555";2015-08-15;1113514026;"50,16"
"22150";2015-08-15;1105395012;"45,03"
"23910";2015-08-15;7266192017;"60,09"
"23934";2015-08-15;2356040018;"27,00"
"25637";2015-08-15;87430011;"23,30"
"28041";2015-08-15;1031395011;"62,00"
"28192";2015-08-15;1248301026;"20,00"
"28515";2015-08-15;7215788014;"46,11"
"29010";2015-08-15;1182627014;"47,89"
"29577";2015-08-15;1136700024;"42,48"
"30263";2015-08-15;3625240050;"57,02"
"30976";2015-08-15;1234547012;"52,01"
"31598";2015-08-15;2353083011;"68,23"
"33253";2015-08-15;1269301012;"36,10"
"34480";2015-08-15;1042904017;"25,71"
"35657";2015-08-15;2353083011;"57,00"
"36491";2015-08-15;1269714016;"41,00"
"36519";2015-08-15;1453078014;"66,01"
"37482";2015-08-15;3960192023;"50,00"
"37528";2015-08-15;1188311019;"54,00"
"37934";2015-08-15;1023926013;"38,38"
"39255";2015-08-15;53262018;"57,50"
"39664";2015-08-15;3811583016;"53,91"
"39971";2015-08-15;2389214010;"54,35"
"40827";2015-08-15;3379160041;"47,00"
"41766";2015-08-15;3584162014;"46,25"
"41954";2015-08-15;9511100029;"57,00"
"42521";2015-08-15;64676016;"56,11"
"42794";2015-08-15;1101025019;"15,02"
"3116";2015-08-16;7212484021;"82,80"
"3249";2015-08-16;2307302012;"43,00"
"4223";2015-08-16;1415278041;"33,00"
"5942";2015-08-16;7107299013;"64,40"
"7624";2015-08-16;60809025;"50,00"
"8059";2015-08-16;7268639015;"20,04"
"8739";2015-08-16;3390850018;"26,80"
"9149";2015-08-16;7264517017;"31,00"
"9359";2015-08-16;1058874031;"20,00"
"11912";2015-08-16;3386383016;"40,37"
"11968";2015-08-16;7151879017;"52,40"
"12282";2015-08-16;7040731015;"35,43"
"12320";2015-08-16;1132313012;"46,00"
"12683";2015-08-16;3591217025;"42,30"
"13415";2015-08-16;1236243016;"42,14"
"13805";2015-08-16;3202176024;"46,00"
"14702";2015-08-16;3532187022;"17,34"
"16167";2015-08-16;7268639015;"10,92"
"16860";2015-08-16;2100004013;"25,00"
"18281";2015-08-16;1443231012;"30,00"
"18886";2015-08-16;1269714016;"36,00"
"19205";2015-08-16;3542006030;"26,00"
"19293";2015-08-16;3187893031;"55,00"
"20127";2015-08-16;1326106026;"30,00"
"20145";2015-08-16;2367555012;"35,01"
"23216";2015-08-16;82653013;"28,00"
"23741";2015-08-16;7264481016;"52,99"
"25660";2015-08-16;1098018029;"10,00"
"25943";2015-08-16;2106378015;"25,00"
"26147";2015-08-16;1269301012;"39,20"
"27898";2015-08-16;1226862025;"2,50"
"28130";2015-08-16;7132757019;"37,70"
"28965";2015-08-16;3926635016;"61,00"
"29746";2015-08-16;3926635016;"36,67"
"30657";2015-08-16;3749060012;"45,00"
"30842";2015-08-16;1267902045;"51,50"
"31311";2015-08-16;3592563013;"45,00"
"32442";2015-08-16;2111715011;"57,49"
"34576";2015-08-16;1002465017;"51,00"
"35709";2015-08-16;1226862025;"37,50"
"36249";2015-08-16;7159633010;"44,00"
"37544";2015-08-16;7267227010;"60,00"
"38463";2015-08-16;1332109014;"52,00"
"39044";2015-08-16;2391364019;"30,00"
"39095";2015-08-16;2216218010;"44,41"
"39595";2015-08-16;2366107013;"22,11"
"40016";2015-08-16;3870854027;"49,00"
"40097";2015-08-16;1489416014;"38,00"
"40117";2015-08-16;90239011;"45,86"
"41114";2015-08-16;1100173018;"56,00"
"41543";2015-08-16;1202420010;"53,60"
"43149";2015-08-16;3432436016;"30,50"
"926";2015-08-17;1291369011;"33,00"
"1614";2015-08-17;1762150017;"45,80"
"1629";2015-08-17;53762017;"25,50"
"2902";2015-08-17;1421483015;"55,40"
"3107";2015-08-17;3581356015;"51,00"
"3394";2015-08-17;2214568010;"43,95"
"3899";2015-08-17;3484495035;"36,00"
"4511";2015-08-17;2348938014;"29,50"
"5683";2015-08-17;7145607029;"56,73"
"6263";2015-08-17;7197435048;"131,97"
"6726";2015-08-17;2317254013;"62,00"
"6923";2015-08-17;1552579029;"32,00"
"8620";2015-08-17;78929039;"47,32"
"9898";2015-08-17;3533864033;"31,92"
"10005";2015-08-17;7050767016;"54,00"
"10450";2015-08-17;1398546018;"53,58"
"11611";2015-08-17;1188337014;"45,00"
"13057";2015-08-17;2007733011;"53,00"
"13216";2015-08-17;61755011;"56,00"
"13311";2015-08-17;2366290017;"60,00"
"14183";2015-08-17;3897261016;"42,00"
"14287";2015-08-17;1117610010;"38,40"
"14449";2015-08-17;3560852034;"57,00"
"14544";2015-08-17;1415340023;"50,00"
"15082";2015-08-17;9502490025;"42,05"
"16387";2015-08-17;2402091015;"29,74"
"18835";2015-08-17;56751017;"48,65"
"18975";2015-08-17;3762289019;"50,00"
"19906";2015-08-17;7202703018;"49,17"
"20129";2015-08-17;2273677017;"51,00"
"20721";2015-08-17;2424519019;"50,00"
"21447";2015-08-17;2072810017;"65,00"
"21626";2015-08-17;3581013012;"53,00"
"23079";2015-08-17;2349309017;"39,00"
"25423";2015-08-17;30283012;"118,94"
"25553";2015-08-17;1178152019;"15,00"
"25941";2015-08-17;3484495035;"43,00"
"26039";2015-08-17;90039015;"43,46"
"26421";2015-08-17;2155406014;"50,00"
"27039";2015-08-17;65424010;"42,00"
"27277";2015-08-17;1794849024;"40,00"
"27896";2015-08-17;69190013;"48,01"
"28070";2015-08-17;7047134023;"47,00"
"28109";2015-08-17;3682559053;"36,86"
"28845";2015-08-17;1583028;"37,51"
"28929";2015-08-17;2400630012;"39,50"
"29234";2015-08-17;7121535012;"48,50"
"30272";2015-08-17;7112475020;"45,50"
"31106";2015-08-17;2286869015;"50,81"
"32255";2015-08-17;1359234018;"39,73"
"33334";2015-08-17;7264303020;"23,50"
"33426";2015-08-17;7265228010;"15,01"
"33862";2015-08-17;1041805017;"51,00"
"33953";2015-08-17;7207162012;"30,02"
"34664";2015-08-17;1167561014;"54,25"
"35094";2015-08-17;2395102019;"65,10"
"35176";2015-08-17;7226026016;"48,24"
"35422";2015-08-17;1187295015;"55,00"
"36565";2015-08-17;7080605012;"41,84"
"36857";2015-08-17;2234945016;"40,00"
"36941";2015-08-17;2407664014;"42,00"
"37187";2015-08-17;2324194012;"55,80"
"37266";2015-08-17;1521545036;"72,00"
"37658";2015-08-17;7271255015;"50,00"
"37724";2015-08-17;88966013;"69,01"
"38306";2015-08-17;88941016;"25,25"
"39107";2015-08-17;2360259026;"20,00"
"39326";2015-08-17;48712028;"53,00"
"39337";2015-08-17;1123244010;"20,00"
"39957";2015-08-17;53520035;"26,52"
"40238";2015-08-17;3787986011;"40,00"
"40712";2015-08-17;2195155019;"34,00"
"40857";2015-08-17;1034891016;"55,00"
"43314";2015-08-17;7076429013;"30,00"
"737";2015-08-18;1285978033;"37,00"
"777";2015-08-18;69676011;"59,00"
"2752";2015-08-18;56651035;"58,00"
"3795";2015-08-18;7085851017;"42,81"
"4245";2015-08-18;7264677019;"48,30"
"4263";2015-08-18;80630013;"54,76"
"4451";2015-08-18;2415170012;"40,33"
"4609";2015-08-18;3211465012;"54,00"
"5239";2015-08-18;3771229014;"20,00"
"5396";2015-08-18;3917093019;"30,00"
"5501";2015-08-18;2008649018;"50,00"
"5811";2015-08-18;10817029;"56,50"
"5867";2015-08-18;7265885017;"30,00"
"6237";2015-08-18;7194971011;"32,25"
"6342";2015-08-18;1090272010;"20,00"
"7107";2015-08-18;3667081016;"46,00"
"9290";2015-08-18;7050742019;"57,08"
"9434";2015-08-18;1176877023;"48,01"
"11198";2015-08-18;1042193019;"63,70"
"11354";2015-08-18;1280088010;"59,00"
"11477";2015-08-18;1428945024;"50,02"
"12003";2015-08-18;2388569018;"20,00"
"12490";2015-08-18;1390759049;"46,70"
"13722";2015-08-18;7237939017;"51,00"
"13750";2015-08-18;1468087018;"65,00"
"14840";2015-08-18;1039957020;"74,10"
"14942";2015-08-18;3525801027;"30,00"
"15001";2015-08-18;2027193014;"37,60"
"16454";2015-08-18;9609970010;"25,00"
"16814";2015-08-18;1174880019;"27,00"
"17199";2015-08-18;2332826019;"73,14"
"17741";2015-08-18;1244453011;"21,52"
"17766";2015-08-18;3781008028;"51,50"
"17853";2015-08-18;3770998015;"59,00"
"17912";2015-08-18;5709025;"41,00"
"18374";2015-08-18;1089158014;"50,00"
"18447";2015-08-18;1398546018;"52,10"
"21842";2015-08-18;2418281014;"53,82"
"23368";2015-08-18;2000141014;"70,42"
"25679";2015-08-18;9616490028;"65,00"
"26313";2015-08-18;2186234013;"49,00"
"26340";2015-08-18;7263511011;"52,99"
"26376";2015-08-18;2386412013;"44,51"
"27027";2015-08-18;73338012;"46,00"
"27332";2015-08-18;1259926018;"65,00"
"28387";2015-08-18;7263680014;"50,00"
"28495";2015-08-18;60713011;"38,39"
"29316";2015-08-18;7164418027;"10,22"
"30623";2015-08-18;1011600010;"50,00"
"31431";2015-08-18;2197316015;"30,00"
"32067";2015-08-18;1223478013;"61,30"
"32891";2015-08-18;1354548016;"28,00"
"33035";2015-08-18;1311076069;"164,50"
"33555";2015-08-18;2347141016;"60,00"
"34587";2015-08-18;7152180019;"38,00"
"36153";2015-08-18;2062125012;"60,00"
"36979";2015-08-18;2020504019;"52,00"
"37134";2015-08-18;40596015;"71,01"
"37382";2015-08-18;2000148019;"103,06"
"37466";2015-08-18;7109371034;"52,23"
"37998";2015-08-18;2358608010;"40,00"
"39180";2015-08-18;7159628036;"17,50"
"39294";2015-08-18;7145499013;"43,50"
"40163";2015-08-18;7205846020;"25,00"
"40223";2015-08-18;1256124013;"45,00"
"41507";2015-08-18;38433015;"62,01"
"41872";2015-08-18;2402091015;"57,00"
"42279";2015-08-18;1201788054;"39,00"
"349";2015-08-19;1521545036;"60,00"
"575";2015-08-19;2415989015;"50,00"
"2531";2015-08-19;1175423017;"23,00"
"2950";2015-08-19;21616014;"43,00"
"3120";2015-08-19;9568170057;"46,70"
"3159";2015-08-19;7209352017;"61,00"
"3302";2015-08-19;3555478035;"54,86"
"5762";2015-08-19;1208520011;"66,00"
"5969";2015-08-19;2365742018;"30,00"
"7167";2015-08-19;1261801019;"45,83"
"7602";2015-08-19;3851288013;"33,89"
"10716";2015-08-19;1067156048;"30,00"
"10857";2015-08-19;2197316015;"51,00"
"11261";2015-08-19;1023833013;"35,00"
"11337";2015-08-19;2374671018;"40,00"
"11593";2015-08-19;2106308012;"45,45"
"12065";2015-08-19;3925129037;"20,00"
"12773";2015-08-19;42542017;"47,78"
"12784";2015-08-19;7254221018;"30,00"
"13255";2015-08-19;1389663020;"50,50"
"14078";2015-08-19;1288819012;"54,00"
"14330";2015-08-19;1070535022;"44,00"
"15258";2015-08-19;2395472016;"52,40"
"15397";2015-08-19;7223750014;"58,28"
"16568";2015-08-19;7133380019;"53,00"
"16607";2015-08-19;1109145017;"52,00"
"16933";2015-08-19;7034486022;"41,90"
"17167";2015-08-19;2395579018;"30,00"
"17493";2015-08-19;1311076069;"50,00"
"18468";2015-08-19;2241324023;"52,90"
"18592";2015-08-19;2249481015;"60,50"
"18634";2015-08-19;1192833016;"61,00"
"21213";2015-08-19;2074909015;"46,34"
"21322";2015-08-19;2421401013;"30,00"
"22359";2015-08-19;3864666023;"42,80"
"23270";2015-08-19;1336151038;"44,20"
"23411";2015-08-19;1287776013;"76,00"
"26426";2015-08-19;2413183017;"42,10"
"27971";2015-08-19;1341727020;"52,33"
"28476";2015-08-19;2317800013;"50,66"
"28663";2015-08-19;1343297030;"16,70"
"28726";2015-08-19;7124107025;"42,01"
"29286";2015-08-19;75101020;"59,72"
"29540";2015-08-19;2363235015;"62,10"
"29583";2015-08-19;49058025;"62,51"
"29660";2015-08-19;1128920010;"40,00"
"30359";2015-08-19;2357946023;"34,00"
"30470";2015-08-19;9591400026;"52,01"
"30928";2015-08-19;3733445013;"52,00"
"31167";2015-08-19;2387323011;"40,00"
"32484";2015-08-19;1233409016;"17,00"
"33517";2015-08-19;2212642015;"15,00"
"33574";2015-08-19;2395102019;"38,70"
"33825";2015-08-19;1042422020;"47,15"
"35295";2015-08-19;40596015;"58,00"
"35371";2015-08-19;3832625044;"37,01"
"35952";2015-08-19;3886928013;"47,00"
"36060";2015-08-19;3742835014;"51,00"
"36255";2015-08-19;1415340023;"53,55"
"36417";2015-08-19;7265730015;"35,80"
"38251";2015-08-19;71627028;"19,00"
"38427";2015-08-19;2353083011;"68,00"
"39756";2015-08-19;1082011012;"32,00"
"40451";2015-08-19;7159628036;"32,01"
"569";2015-08-20;1154643015;"36,00"
"613";2015-08-20;30283012;"101,25"
"1470";2015-08-20;60776018;"28,01"
"2593";2015-08-20;3669576021;"38,00"
"4090";2015-08-20;1332109014;"40,00"
"5833";2015-08-20;2140094016;"81,00"
"6002";2015-08-20;1167561014;"63,81"
"6186";2015-08-20;1408229019;"27,77"
"6928";2015-08-20;7003658015;"49,55"
"7644";2015-08-20;3431289010;"69,53"
"7687";2015-08-20;1167701018;"31,99"
"8197";2015-08-20;2400630012;"13,50"
"8548";2015-08-20;7263841012;"54,04"
"8941";2015-08-20;2214568010;"44,10"
"9695";2015-08-20;68422037;"40,50"
"10784";2015-08-20;63636029;"50,86"
"10932";2015-08-20;7085650047;"40,00"
"12419";2015-08-20;7268116014;"51,50"
"12680";2015-08-20;7261719012;"44,00"
"12912";2015-08-20;59797017;"40,00"
"14112";2015-08-20;2425311010;"65,15"
"16058";2015-08-20;2324411010;"44,64"
"16254";2015-08-20;39984016;"50,00"
"16530";2015-08-20;2405576012;"30,00"
"17508";2015-08-20;7020046012;"29,00"
"17691";2015-08-20;1184960017;"55,34"
"18357";2015-08-20;1290188016;"42,00"
"19988";2015-08-20;2249029012;"44,00"
"20688";2015-08-20;1285978033;"52,00"
"20730";2015-08-20;4123530026;"40,00"
"21407";2015-08-20;9616790047;"30,00"
"22343";2015-08-20;7094061053;"20,00"
"23274";2015-08-20;1001378021;"50,00"
"23309";2015-08-20;25720010;"16,94"
"23675";2015-08-20;9609970010;"20,00"
"23804";2015-08-20;7215492021;"56,05"
"24051";2015-08-20;2230112017;"41,45"
"24360";2015-08-20;44071031;"25,07"
"24450";2015-08-20;1096364019;"39,00"
"25524";2015-08-20;7260545012;"53,50"
"26041";2015-08-20;7261490010;"55,00"
"28200";2015-08-20;2423599012;"70,00"
"28675";2015-08-20;51211017;"50,00"
"28869";2015-08-20;2151475013;"50,00"
"28893";2015-08-20;1142661020;"28,18"
"29301";2015-08-20;3775768017;"49,00"
"29960";2015-08-20;2315184014;"38,99"
"30589";2015-08-20;2281001010;"40,00"
"31076";2015-08-20;2084040017;"63,45"
"31078";2015-08-20;1413704014;"47,00"
"31111";2015-08-20;7264038014;"30,30"
"31525";2015-08-20;7213835015;"59,23"
"32844";2015-08-20;2388569018;"30,00"
"33027";2015-08-20;2206363016;"51,00"
"33153";2015-08-20;3545626016;"25,00"
"34056";2015-08-20;3887864027;"37,00"
"34178";2015-08-20;3531096018;"66,40"
"34712";2015-08-20;2250826017;"50,00"
"34713";2015-08-20;39970015;"20,00"
"35949";2015-08-20;2212642015;"10,00"
"37473";2015-08-20;1261801019;"25,00"
"38995";2015-08-20;2111821017;"65,99"
"39401";2015-08-20;2156844015;"72,00"
"40371";2015-08-20;7159628036;"26,50"
"40550";2015-08-20;2413704010;"32,00"
"41559";2015-08-20;7203523019;"50,00"
"41603";2015-08-20;2211898014;"69,00"
"41725";2015-08-20;7266328017;"58,30"
"42041";2015-08-20;3947491019;"25,00"
"42996";2015-08-20;7270802015;"54,00"
"43116";2015-08-20;2340414014;"19,55"
"43284";2015-08-20;7163062024;"25,00"
"474";2015-08-21;1144221013;"48,89"
"1072";2015-08-21;3947491019;"31,00"
"2270";2015-08-21;9910017;"32,00"
"2449";2015-08-21;2393297019;"53,10"
"4209";2015-08-21;49178013;"31,00"
"4480";2015-08-21;1239788019;"35,86"
"4515";2015-08-21;9568170032;"51,91"
"5928";2015-08-21;76222023;"49,70"
"5977";2015-08-21;1443607013;"51,00"
"6056";2015-08-21;2339254017;"47,08"
"6235";2015-08-21;1048572018;"46,00"
"6328";2015-08-21;3378412039;"50,00"
"7853";2015-08-21;60758016;"39,01"
"8792";2015-08-21;3752724025;"56,02"
"9563";2015-08-21;1228918021;"56,00"
"11745";2015-08-21;7266789028;"90,00"
"11892";2015-08-21;7063921022;"43,50"
"11895";2015-08-21;1170843011;"41,00"
"12280";2015-08-21;2329680015;"36,00"
"12464";2015-08-21;7017585014;"24,00"
"13240";2015-08-21;71893026;"12,59"
"13379";2015-08-21;1521545036;"49,50"
"13934";2015-08-21;3700509015;"60,00"
"14748";2015-08-21;67648012;"30,00"
"14993";2015-08-21;1387271016;"30,00"
"15110";2015-08-21;3555478050;"62,40"
"16057";2015-08-21;2315972012;"44,01"
"16342";2015-08-21;1354568014;"51,00"
"17557";2015-08-21;3206938023;"40,50"
"17672";2015-08-21;1046901011;"46,00"
"18017";2015-08-21;7265228010;"51,00"
"18384";2015-08-21;1042193019;"37,00"
"19870";2015-08-21;2335359018;"52,00"
"20062";2015-08-21;1266170014;"37,86"
"20156";2015-08-21;7057376019;"36,66"
"20321";2015-08-21;2413217013;"40,00"
"20351";2015-08-21;1264299013;"52,10"
"20642";2015-08-21;7265730015;"57,32"
"20700";2015-08-21;7025665014;"57,00"
"20891";2015-08-21;64676016;"41,00"
"21422";2015-08-21;1142334018;"59,50"
"21580";2015-08-21;9605100018;"25,97"
"21861";2015-08-21;1231527017;"32,80"
"21950";2015-08-21;2336779016;"51,77"
"22248";2015-08-21;7260890012;"50,00"
"22427";2015-08-21;2423599012;"50,00"
"22469";2015-08-21;2345441012;"46,15"
"22635";2015-08-21;1414912020;"43,00"
"24205";2015-08-21;2381540016;"41,00"
"25054";2015-08-21;1343297030;"34,30"
"25209";2015-08-21;3844128011;"24,50"
"25548";2015-08-21;1405989029;"80,00"
"26415";2015-08-21;2325656019;"38,00"
"26463";2015-08-21;1487055012;"43,51"
"27862";2015-08-21;3592563013;"26,00"
"28005";2015-08-21;7017151015;"30,00"
"28280";2015-08-21;7208663034;"33,90"
"30311";2015-08-21;1143113013;"65,00"
"31029";2015-08-21;1158128013;"41,50"
"31331";2015-08-21;7268639015;"43,00"
"31548";2015-08-21;2111715011;"62,01"
"33126";2015-08-21;3675514016;"37,50"
"33501";2015-08-21;1142334018;"57,01"
"33975";2015-08-21;3794952048;"26,20"
"34003";2015-08-21;2195155019;"15,40"
"34653";2015-08-21;1208143012;"43,00"
"35145";2015-08-21;2007411014;"55,00"
"35475";2015-08-21;1255079010;"50,00"
"35636";2015-08-21;7264604013;"50,00"
"36337";2015-08-21;3488327010;"34,38"
"36439";2015-08-21;1471579027;"31,00"
"36816";2015-08-21;16791012;"51,00"
"38287";2015-08-21;1267571012;"56,00"
"39075";2015-08-21;1284901010;"40,92"
"39168";2015-08-21;7261260017;"42,00"
"39836";2015-08-21;3917093019;"40,00"
"39915";2015-08-21;1188337014;"45,00"
"40153";2015-08-21;7269952011;"45,00"
"40901";2015-08-21;1014368011;"42,00"
"41098";2015-08-21;7202995028;"51,00"
"41319";2015-08-21;1184887014;"18,47"
"41882";2015-08-21;2395102019;"43,00"
"42767";2015-08-21;1358357059;"62,45"
"1819";2015-08-22;3368880013;"55,00"
"1905";2015-08-22;2234945016;"27,50"
"2298";2015-08-22;9620130016;"33,60"
"2963";2015-08-22;7159628036;"32,30"
"3945";2015-08-22;2396367017;"40,09"
"6308";2015-08-22;7193943011;"38,00"
"7040";2015-08-22;61766018;"20,00"
"8841";2015-08-22;7254221018;"30,00"
"9738";2015-08-22;2211898014;"28,30"
"10560";2015-08-22;3669576021;"52,00"
"12471";2015-08-22;2051095010;"45,00"
"12920";2015-08-22;1230797017;"14,62"
"13310";2015-08-22;3795528011;"46,46"
"13745";2015-08-22;69952016;"44,00"
"14872";2015-08-22;2225381015;"35,01"
"15489";2015-08-22;2209858012;"49,91"
"15916";2015-08-22;7135524010;"38,00"
"18535";2015-08-22;78300017;"30,10"
"19019";2015-08-22;1222495018;"42,00"
"19391";2015-08-22;1167561014;"55,00"
"20841";2015-08-22;3799270024;"46,80"
"20894";2015-08-22;1170701011;"30,00"
"23166";2015-08-22;7055159011;"54,44"
"23493";2015-08-22;3385608017;"20,00"
"24707";2015-08-22;3530044019;"47,00"
"26786";2015-08-22;1422916047;"58,50"
"27189";2015-08-22;73338012;"42,45"
"27341";2015-08-22;1024739037;"85,77"
"28314";2015-08-22;3972137024;"55,00"
"28808";2015-08-22;1204947010;"34,91"
"30906";2015-08-22;2316429012;"20,00"
"31411";2015-08-22;1341780011;"35,30"
"32595";2015-08-22;2366549016;"49,00"
"33413";2015-08-22;87430011;"43,00"
"33598";2015-08-22;1111214017;"20,00"
"33861";2015-08-22;14807018;"39,00"
"34202";2015-08-22;1295405011;"54,61"
"36089";2015-08-22;9636910021;"53,80"
"36355";2015-08-22;3187893031;"54,50"
"36591";2015-08-22;1303446015;"40,00"
"37312";2015-08-22;3704576010;"52,00"
"37942";2015-08-22;5763030;"34,00"
"40781";2015-08-22;2305049011;"20,00"
"40913";2015-08-22;1460125022;"52,00"
"41173";2015-08-22;7265611017;"36,60"
"42090";2015-08-22;3515209017;"38,03"
"42263";2015-08-22;7264184016;"59,00"
"1341";2015-08-23;45555032;"39,00"
"2143";2015-08-23;2007529021;"65,18"
"3071";2015-08-23;3749060012;"49,00"
"4611";2015-08-23;1184887014;"26,32"
"5006";2015-08-23;1009979020;"40,00"
"5265";2015-08-23;7266901029;"27,00"
"6661";2015-08-23;2084040017;"15,00"
"6723";2015-08-23;7020045022;"64,00"
"6813";2015-08-23;1338923020;"50,80"
"6937";2015-08-23;7059771019;"57,00"
"7014";2015-08-23;2185261017;"50,42"
"7236";2015-08-23;1408225017;"55,46"
"7655";2015-08-23;3926635016;"35,00"
"8380";2015-08-23;7221032019;"44,70"
"9319";2015-08-23;9566620038;"40,40"
"9398";2015-08-23;7261719012;"44,00"
"10330";2015-08-23;2331059018;"40,00"
"11682";2015-08-23;24425033;"29,92"
